id,level,domain,score,naturalness,utility,translatability,suspected_dup_of,llm_cut,reason,en_text
22908,A1,everyday,2.000,2,1,4,,1,Odd phrasing; asks obligation in unusual way,Do you have to wait?
25471,A1,everyday,2.000,2,1,4,,1,Unnatural tautology; sounds like textbook filler.,The eye sees things.
26699,A1,everyday,2.000,3,1,2,,1,Ambiguous between color and fruit type; weak utility.,The fruit is orange.
21850,A1,everyday,2.000,2,1,4,,1,Missing article; unnatural sentence,Routine starts early.
23991,A1,everyday,2.000,2,1,4,,1,Awkward phrasing; 'previous home' needed.,My past home was big.
25313,A1,everyday,2.000,2,1,4,,1,Unnatural phrase; people rarely say this.,Eat the cream please.
25487,A1,everyday,2.000,2,1,4,,1,Awkward phrasing and unclear real-life use.,Is this second place?
26022,A1,everyday,2.000,2,1,4,,1,Stilted and oddly specific imaginative prompt,Let's imagine flying.
26079,A1,everyday,2.000,2,1,4,,1,Very unnatural in English; unlikely learner need.,Are you welcome here?
26253,A1,everyday,2.000,2,1,4,,1,Little apple is odd and rarely useful.,Eat the little apple.
22119,A1,everyday,2.000,2,1,4,,1,Incomplete/odd verb use; 'climb' needs object/context.,I climb every morning.
22394,A1,everyday,2.000,2,1,4,,1,Unnatural standalone question in most contexts,What is the beginning?
23413,A1,everyday,2.000,2,1,4,,1,Odd collocation; not a common standalone phrase.,We have final answers.
24435,A1,everyday,2.000,2,1,4,,1,Highly unnatural and implausibly specific,Wash your foot gently.
25512,A1,everyday,2.000,2,1,4,,1,Unnatural phrasing; meaning is vague and odd.,We have common things.
23016,A1,everyday,2.000,2,1,4,,1,Awkward collocation; not idiomatic English.,That is a quick action.
23415,A1,everyday,2.000,2,1,4,,1,"Classroom/test instruction, awkward out of context.",End with the last word.
17537,A1,everyday,2.000,2,1,4,,1,Odd collocation; people rarely describe clocks this way.,The clock is very quiet.
22862,A1,everyday,2.000,2,1,4,,1,Stilted address; not how speakers invite play,"Dear friend, let's play."
24283,A1,everyday,2.000,2,1,4,,1,Odd unless about twins; too context-specific.,They were born together.
23366,A1,everyday,2.000,2,1,4,,1,Awkward phrase; 'different food' is odd.,This is a different food.
24362,A1,everyday,2.000,1,2,4,,1,Unnatural; native speakers say 'be my friend',Can you become my friend?
20581,A1,everyday,2.000,3,1,2,,1,"Metalinguistic, advanced, not A1-friendly.",The word 'text' can mean a message or written passage.
24433,A1,everyday,2.100,3,1,5,23384,1,Templated padding; odd standalone object,I see a foot.
25027,A1,everyday,2.100,3,1,5,22928,1,Odd standalone noun phrase; templated padding.,This is cake.
26530,A1,everyday,2.100,2,2,5,22638,1,Missing up makes it awkward; duplicate of wake up early,I wake early.
22202,A1,everyday,2.100,2,2,5,22201,1,Singular 'a boot' is odd outside special contexts.,I wear a boot.
24495,A1,everyday,2.100,3,1,5,22928,1,Standalone noun label; templated padding.,This is juice.
22083,A1,everyday,2.100,2,2,5,24566,1,Unnatural adverb choice and templated greeting variant,I say hi daily.
22475,A1,everyday,2.100,2,2,5,12478,1,Stilted way to state age,Her age is ten.
24058,A1,everyday,2.100,3,1,5,26157,1,Bare existence sentence feels like padding.,There is a dog.
24578,A1,everyday,2.100,2,2,5,24575,1,Less idiomatic than 'Sorry about that.',Sorry for that.
26599,A1,everyday,2.100,3,1,5,26912,1,Uncommon description; feels drill-like,The key is big.
21748,A1,everyday,2.100,3,1,5,23935,1,"'Object' is unnatural/basic-classroom vocabulary, low real-life use",I see an object.
21750,A1,everyday,2.100,3,1,5,25727,1,Object is textbooky and low-utility.,Touch the object.
22522,A1,everyday,2.100,2,2,5,22523,1,Awkward phrasing; near-duplicate of 'He is poor',He is a poor man.
23173,A1,everyday,2.100,2,2,5,23671,1,Usually 'onions'; also duplicate food pattern.,Do you eat onion?
15094,A1,everyday,2.100,3,1,5,23696,1,Uncommon wall description with low learner value,The wall is short.
22498,A1,everyday,2.100,3,1,5,21957,1,Templated; 'chart' is too niche for A1.,I like this chart.
25281,A1,everyday,2.100,2,2,5,23628,1,Less idiomatic than 'What day is it?',What day is today?
22128,A1,everyday,2.100,2,2,5,26846,1,'Much food' is unnatural in modern English,There is much food.
22469,A1,everyday,2.100,2,2,5,15763,1,Unnatural; speakers say 'repeat that' or 'say it again',Can you repeat now?
26200,A1,everyday,2.100,2,2,5,24566,1,Unnatural phrasing; templated variant,I say thanks daily.
26777,A1,everyday,2.100,3,1,5,23224,1,Meta-language filler; low real-life use.,I like this phrase.
21749,A1,everyday,2.100,2,2,5,23908,1,Too textbooky; 'object' is unnatural in everyday speech,What is that object?
26170,A1,everyday,2.100,2,2,5,23146,1,Stilted phrase and low utility; overlaps with mountain,Climb the high hill.
26890,A1,everyday,2.100,3,1,5,26909,1,Math-drill padding; near-duplicate arithmetic item,What is ten plus two?
23613,A1,everyday,2.100,3,1,5,26909,1,Math-drill padding; near-duplicate arithmetic item,What is nine plus one?
24315,A1,everyday,2.100,3,1,5,26909,1,Math-drill padding; too specific and repetitive,What is fifty plus five?
25936,A1,everyday,2.100,3,1,5,26777,1,Templated; 'description' is niche/meta.,I like this description.
26837,A1,everyday,2.100,3,1,5,26887,1,Templated counting variant.,There are fifteen apples.
22555,A1,everyday,2.100,2,2,5,22556,1,Unnatural wording; coins/shop makes it oddly specific,I spend coins at the shop.
24123,A1,everyday,2.100,3,1,5,22748,1,Overly specific seasonal variant of a simple play prompt,Let's play outside in spring.
22974,A1,everyday,2.100,3,1,5,10231,1,Tautological; flights normally leave from airports.,My flight leaves from the airport.
23826,A1,everyday,2.200,2,1,5,,1,Bare question is unnatural without object/context.,Do you ask?
24237,A1,everyday,2.200,2,2,3,,1,Regional 'mum' limits portability across target corpus.,Is mum home?
22168,A1,everyday,2.200,2,1,5,,1,Unnatural collocation; people say 'have/eat lunch/dinner'.,I eat a meal.
24580,A1,everyday,2.200,2,2,3,,1,Usually needs object/context; awkward alone,I feel sorry.
25337,A1,everyday,2.200,2,2,3,,1,"Usually means immediately, not directional movement",Go right now.
26142,A1,everyday,2.200,2,1,5,,1,Odd generic habit question with little use,Do you laugh?
21545,A1,everyday,2.200,2,1,5,,1,Singular shoe sounds odd without context,I have a shoe.
21729,A1,everyday,2.200,2,2,3,,1,Odd imperative to a person; context unclear.,Fly over here.
21805,A1,everyday,2.200,3,1,3,,1,Too context-dependent to stand alone well,There is more.
22291,A1,everyday,2.200,2,1,5,,1,Odd question with little real-life use.,Is this music?
24042,A1,everyday,2.200,2,1,5,,1,Implausible standalone sentence with low reuse,I try to jump.
24509,A1,everyday,2.200,2,1,5,,1,Technically true but absurdly unhelpful.,I have a body.
25295,A1,everyday,2.200,2,2,3,,1,Incomplete object; pair of what? awkward in isolation,I have a pair.
25287,A1,everyday,2.200,2,2,3,,1,Awkward phrasing; would be bring them here,Give them here.
25402,A1,everyday,2.200,2,1,5,,1,Very odd standalone opinion about a weekday.,Tuesday is fun!
26389,A1,everyday,2.200,2,2,3,,1,Unnatural; speakers say 'Is it time?' or specify for what.,Is it time now?
21648,A1,everyday,2.200,2,1,5,,1,Unnatural collocation; pens are rarely described as free,The pen is free.
24746,A1,everyday,2.200,2,1,5,,1,Tautological and not useful for learners.,Light is bright.
24791,A1,everyday,2.200,2,1,5,,1,Unnatural existential sentence,Nothing is here.
26243,A1,everyday,2.200,2,1,5,,1,Unnatural without context; poor standalone utility,The head is big.
26277,A1,everyday,2.200,2,1,5,,1,Unnatural without article/possessive.,Mother is happy.
26477,A1,everyday,2.200,2,2,3,,1,Unnatural without specifying glass of what.,Give me a glass.
22897,A1,everyday,2.200,2,2,3,,1,Awkward without saying near what.,My house is near.
23236,A1,everyday,2.200,2,2,3,,1,Standalone adjective question feels incomplete,What is opposite?
24479,A1,everyday,2.200,2,1,5,,1,Unnatural counting statement outside rare contexts,There is one cat.
21843,A1,everyday,2.200,2,2,3,,1,Awkward phrasing; native speakers rarely say this,Wait for me after.
22217,A1,everyday,2.200,2,2,3,,1,Awkward and unclear object reference.,Fix the wrong one.
22387,A1,everyday,2.200,2,2,3,,1,Awkward collocation; natives say 'take care of your health',Check your health.
23365,A1,everyday,2.200,2,2,3,,1,Elliptical and context-dependent,Give me the other.
23550,A1,everyday,2.200,2,2,3,,1,Unclear and context-dependent; sounds incomplete,Can you go across?
23906,A1,everyday,2.200,2,1,5,,1,Awkward labeling sentence; too abstract.,This is an object.
23939,A1,everyday,2.200,2,1,5,,1,Semantically odd and low-value command.,Look at something!
25507,A1,everyday,2.200,2,1,5,,1,Awkward and trivial object-description padding,The pencil is big.
26713,A1,everyday,2.200,2,2,3,,1,Unnatural for phone possession; likely means number.,Give me his phone.
22296,A1,everyday,2.200,2,1,5,,1,Implies alcohol by default; awkward and broad,She likes to drink.
22864,A1,everyday,2.200,2,2,3,,1,'My dear' sounds stilted or marked in modern English.,"My dear, come here."
23616,A1,everyday,2.200,2,1,5,,1,Artificial counting sentence,Nine cats are here.
26874,A1,everyday,2.200,2,1,5,,1,Unusual scenario; very low practical value,We count each star.
24040,A1,everyday,2.200,2,1,5,,1,Semantically odd question in English,Have you ever eaten?
26716,A1,everyday,2.200,2,1,5,,1,Unnatural mass noun labeling; poor real-life use.,This is information.
14783,A1,everyday,2.200,2,1,5,,1,Semantically odd; facts aren't 'correct'.,This fact is correct.
23391,A1,everyday,2.200,2,1,5,,1,Unnatural phrasing; low real-world value.,Listen to this sound.
25007,A1,everyday,2.200,2,2,3,,1,Region-specific spelling and narrow use.,Measure it in metres.
26047,A1,everyday,2.200,2,1,5,,1,Awkward and scientifically odd phrasing.,Ice makes water cold.
26080,A1,everyday,2.200,2,2,3,,1,Odd phrasing; 'feels welcome' is not very reusable.,He feels welcome now.
26612,A1,everyday,2.200,2,1,5,,1,Unnatural progressive; people say 'I'm saying hi' rarely.,I'm saying hello now.
23510,A1,everyday,2.200,2,1,5,,1,Unnatural greeting wording in English,"Good afternoon, friend."
24221,A1,everyday,2.200,2,1,5,,1,Odd factual sentence; low real-world use,Next month is February.
24303,A1,everyday,2.200,2,2,3,,1,Awkward wording; unclear what half refers to,Share your half with me.
24967,A1,everyday,2.200,2,2,3,,1,Object missing; too context-dependent to stand alone.,She doesn't have enough.
25933,A1,everyday,2.200,2,1,5,,1,Stilted and low-value as a standalone sentence.,This is the description.
24485,A1,everyday,2.200,2,2,3,,1,Incomplete/odd; missing object after 'see'.,We see through the window.
18305,A1,everyday,2.200,2,2,3,,1,Unnatural collocation; usually 'saw it on' or 'read news',I saw the news on my tablet.
16492,A1,everyday,2.200,2,2,3,,1,Should be grandparent(s); awkward and overly specific,Do you visit your grandparent often?
22161,A1,everyday,2.200,2,2,3,,1,"Awkward, culture-bound family ritual phrasing.",We say thanks together after dinner.
23602,A1,everyday,2.300,3,2,4,24235,1,Kinship preference template; regional wording and low reuse,I love dad.
22272,A1,everyday,2.300,3,2,4,24179,1,'Quick' for a person is vague and less reusable,He is quick.
26476,A1,everyday,2.300,4,1,4,23384,1,Templated padding; 'glass' can be ambiguous,I see a glass.
21615,A1,everyday,2.300,4,1,4,21614,1,Vague seasonal statement with little reuse.,Autumn is here.
23799,A1,everyday,2.300,3,2,4,22389,1,Shorter duplicate of more natural phrasing.,Eat until full.
25269,A1,everyday,2.300,3,2,4,22573,1,Awkward discourse particle; near-duplicate of simpler phrase.,I go home then.
23645,A1,everyday,2.300,3,2,4,23572,1,Near-duplicate classroom object request,Give me one pen.
24354,A1,everyday,2.300,3,2,4,23035,1,Unclear without context; directional variant padding,Go to the front.
22106,A1,everyday,2.300,3,2,4,26814,1,Vague and context-poor; weaker than mind-specific variant,Don't change now.
22863,A1,everyday,2.300,3,2,4,25721,1,'dear' is marked and duplicate-adjacent to core phrase.,"I love you, dear."
24789,A1,everyday,2.300,3,2,4,25976,1,Very contextless and low-value standalone sentence,Is there nothing?
26738,A1,everyday,2.300,3,2,4,25011,1,Stiff wording; native speakers prefer kind/type of one,I want that type.
25467,A1,everyday,2.300,2,3,4,23256,1,Missing article; also close to bus-wait phrase,Wait for next bus.
26172,A1,everyday,2.300,3,2,4,26068,1,Specific command; duplicate pattern with other 'Fly the...'.,Fly the kite high.
22178,A1,everyday,2.300,3,2,4,21895,1,Context-dependent and low-use ordinal/date fragment.,Today is the fourth.
25615,A1,everyday,2.300,3,2,4,26684,1,Awkward/corporate phrasing; weak utility; near-dup of room command,Clean the play area.
22790,A1,everyday,2.300,3,2,4,21637,1,Poetic/specific image; less reusable than plain star item,I see a million stars.
22805,A1,everyday,2.300,4,1,4,22804,1,Trivial calendar fact; templated-feeling filler.,August is in the summer.
24453,A1,everyday,2.300,3,2,4,23238,1,Stiffer than 'other side'; duplicate-like variant,Go to the opposite side.
23459,A1,everyday,2.300,3,2,4,24353,1,Less common wording; 'programme' adds regional friction,Let's plan the programme.
26014,A1,everyday,2.400,3,2,2,,1,Ambiguous: temperature vs approval/style,Is it cool?
25581,A1,everyday,2.400,4,1,2,,1,Named entity reduces generality across languages,Is that Bill?
23539,A1,everyday,2.400,3,2,2,,1,Ambiguous literal/support meaning; weak standalone value,I stand behind him.
22249,A1,everyday,2.400,3,2,2,,1,Currency-specific and limited outside pound contexts,What can I buy for a pound?
23597,A1,everyday,2.400,3,2,2,,1,'Rich' for food is culture-dependent and ambiguous.,The food here is very rich.
22252,A1,everyday,2.400,3,2,2,,1,Culture-bound currency fact; clunky wording,A pound is the money used in Britain.
23791,A1,everyday,2.400,2,2,4,,1,Unnatural in modern speech; 'I'm fine' is much more common,I am well.
23121,A1,everyday,2.400,2,2,4,,1,Bare statement sounds incomplete in context,I add milk.
23795,A1,everyday,2.400,2,2,4,,1,Stilted; native speakers more often say 'Is he okay?',Is he well?
23772,A1,everyday,2.400,2,2,4,,1,Stilted; speakers usually say thank you,I thank you.
24248,A1,everyday,2.400,2,2,4,,1,Odd standalone question; usually ask speak or talk a lot,Do you talk?
25465,A1,everyday,2.400,2,2,4,,1,Awkward sequencing; unnatural standalone sentence,"Next, I eat."
25478,A1,everyday,2.400,2,2,4,,1,Awkward article omission; unnatural phrasing.,Is TV on now?
22704,A1,everyday,2.400,2,2,4,,1,Odd without context; too vague to be useful.,Is that small?
22765,A1,everyday,2.400,2,2,4,,1,Odd standalone question; usually needs an object,Do you listen?
23532,A1,everyday,2.400,2,2,4,,1,Awkward tense/aspect; native speakers say 'I arrive home' rarely,I arrive home.
23827,A1,everyday,2.400,2,2,4,,1,Odd standalone sentence; sounds instructional,We ask nicely.
24013,A1,everyday,2.400,2,2,4,,1,Awkward interjection and phrasing,"Hey, come now."
25164,A1,everyday,2.400,2,2,4,,1,Awkward; speakers usually ask 'Which way is west?',Where is west?
25440,A1,everyday,2.400,2,2,4,,1,Direction-definition prompt; low real-life use,What is south?
13218,A1,everyday,2.400,2,2,4,,1,Unclear context; sounds unnatural in isolation.,I will go next.
22179,A1,everyday,2.400,2,2,4,,1,Odd standalone ordinal prompt; weak utility,What is fourth?
25266,A1,everyday,2.400,2,2,4,,1,Vague and context-dependent; weak standalone phrase.,I will go then.
25469,A1,everyday,2.400,2,2,4,,1,Odd phrasing; usually 'look at my eye' is situational.,Look at my eye.
26531,A1,everyday,2.400,2,2,4,,1,Odd standalone; usually mean wake up early/on time,Do you wake up?
22852,A1,everyday,2.400,2,2,4,,1,Odd imperative; English prefers 'clean your ears out' or similar,Clean your ears.
